date_measured,temperature
2022-06-14 03:04:32+09,25
2022-06-14 03:09:32+09,25
2022-06-14 03:14:32+09,25
2022-06-14 03:19:32+09,25
2022-06-14 03:24:32+09,25
2022-06-14 03:29:32+09,25
2022-06-14 03:34:32+09,25
2022-06-14 03:39:32+09,25
2022-06-14 03:44:32+09,25
2022-06-14 03:49:32+09,25
2022-06-14 03:54:32+09,25
2022-06-14 03:59:32+09,25
2022-06-14 04:04:32+09,25
2022-06-14 04:09:32+09,25
2022-06-14 04:14:32+09,25
2022-06-14 04:19:32+09,25
2022-06-14 04:24:32+09,25
2022-06-14 04:29:32+09,25
2022-06-14 04:34:32+09,25
2022-06-14 04:39:32+09,25
2022-06-14 04:44:32+09,25
2022-06-14 04:49:32+09,25
2022-06-14 04:54:32+09,25
2022-06-14 04:59:32+09,25
2022-06-14 05:04:32+09,25
2022-06-14 05:09:32+09,25
2022-06-14 05:14:32+09,25
2022-06-14 05:19:32+09,25
2022-06-14 05:24:32+09,25
2022-06-14 05:29:32+09,25
2022-06-14 05:34:32+09,25
2022-06-14 05:39:32+09,25
2022-06-14 05:44:32+09,25
2022-06-14 05:49:32+09,25
2022-06-14 05:54:32+09,25
2022-06-14 05:59:32+09,25
2022-06-14 06:04:32+09,25
2022-06-14 06:09:32+09,25
2022-06-14 06:14:32+09,25
2022-06-14 06:19:32+09,25
2022-06-14 06:24:32+09,25
2022-06-14 06:29:32+09,25
2022-06-14 06:34:32+09,25
2022-06-14 06:39:32+09,25
2022-06-14 06:44:32+09,25
2022-06-14 06:49:32+09,25
2022-06-14 06:54:32+09,25
2022-06-14 06:59:32+09,25
2022-06-14 07:04:32+09,25
2022-06-14 07:09:32+09,25
2022-06-14 07:14:32+09,25
2022-06-14 07:19:32+09,25
2022-06-14 07:24:32+09,25
2022-06-14 07:29:32+09,25
2022-06-14 07:34:32+09,25
2022-06-14 07:39:32+09,25
2022-06-14 07:44:32+09,25
2022-06-14 07:49:32+09,25
2022-06-14 07:54:32+09,25
2022-06-14 07:59:32+09,25
2022-06-14 08:04:32+09,25
2022-06-14 08:09:32+09,25
2022-06-14 08:14:32+09,25
2022-06-14 08:19:32+09,25
2022-06-14 08:24:32+09,25
2022-06-14 08:29:32+09,25
2022-06-14 08:34:32+09,25
2022-06-14 08:39:32+09,25
2022-06-14 08:44:32+09,25
2022-06-14 08:49:32+09,25
2022-06-14 08:54:32+09,25
2022-06-14 08:59:32+09,25
2022-06-14 09:04:32+09,25
2022-06-14 09:09:32+09,25
2022-06-14 09:14:32+09,25
2022-06-14 09:19:32+09,25
2022-06-14 09:24:32+09,25
2022-06-14 09:29:32+09,25
2022-06-14 09:34:32+09,25
2022-06-14 09:39:32+09,25
2022-06-14 09:44:32+09,25
2022-06-14 09:49:32+09,25
2022-06-14 09:54:32+09,25
2022-06-14 09:59:32+09,25
2022-06-14 10:04:32+09,25
2022-06-14 10:09:32+09,25
2022-06-14 10:14:32+09,25
2022-06-14 10:19:32+09,25
2022-06-14 10:24:32+09,25
2022-06-14 10:29:32+09,25
2022-06-14 10:34:32+09,25
2022-06-14 10:39:32+09,25
2022-06-14 10:44:32+09,25
2022-06-14 10:49:32+09,25
2022-06-14 10:54:32+09,25
2022-06-14 10:59:32+09,25
2022-06-14 11:04:32+09,25
2022-06-14 11:09:32+09,25
2022-06-14 11:14:32+09,25
2022-06-14 11:19:32+09,25
2022-06-14 11:24:32+09,25
2022-06-14 11:29:32+09,25
2022-06-14 11:34:32+09,25
2022-06-14 11:39:32+09,25
2022-06-14 11:44:32+09,25
2022-06-14 11:49:32+09,25
2022-06-14 11:54:32+09,25
2022-06-14 11:59:32+09,25
2022-06-14 12:04:32+09,25
2022-06-14 12:09:32+09,25
2022-06-14 12:14:32+09,28.6875
2022-06-14 12:19:32+09,33.75
2022-06-14 12:24:32+09,32.375
2022-06-14 12:29:32+09,33.9375
2022-06-14 12:34:32+09,33
2022-06-14 12:39:32+09,33.1875
2022-06-14 12:44:32+09,33.5
2022-06-14 12:49:32+09,33
2022-06-14 12:54:32+09,33.25
2022-06-14 12:59:32+09,33.625
2022-06-14 13:04:32+09,33.25
2022-06-14 13:09:32+09,33.375
2022-06-14 13:14:32+09,33.4375
2022-06-14 13:19:32+09,33.375
2022-06-14 13:24:32+09,33.4375
2022-06-14 13:29:32+09,33.25
2022-06-14 13:34:32+09,32.6875
2022-06-14 13:39:32+09,33.375
2022-06-14 13:44:32+09,33.125
2022-06-14 13:49:32+09,33
2022-06-14 13:54:32+09,33.125
2022-06-14 13:59:32+09,33.25
2022-06-14 14:04:32+09,33.9375
2022-06-14 14:09:32+09,34
2022-06-14 14:14:32+09,33.3125
2022-06-14 14:19:32+09,33.3125
2022-06-14 14:24:32+09,33.125
2022-06-14 14:29:32+09,33.1875
2022-06-14 14:34:32+09,33.25
2022-06-14 14:39:32+09,34.0625
2022-06-14 14:44:32+09,34.375
2022-06-14 14:49:32+09,33.8125
2022-06-14 14:54:32+09,34.0625
2022-06-14 14:59:32+09,34
2022-06-14 15:04:32+09,33.8125
2022-06-14 15:09:32+09,33.9375
2022-06-14 15:14:32+09,33.6875
2022-06-14 15:19:32+09,34.25
2022-06-14 15:24:32+09,34.125
2022-06-14 15:29:32+09,32.875
2022-06-14 15:34:32+09,33.3125
2022-06-14 15:39:32+09,34
2022-06-14 15:44:32+09,33.125
2022-06-14 15:49:32+09,33.875
2022-06-14 15:54:32+09,34.0625
2022-06-14 15:59:32+09,34.1875
2022-06-14 16:04:32+09,34.125
2022-06-14 16:09:32+09,35.25
2022-06-14 16:14:32+09,33.625
2022-06-14 16:19:32+09,34.25
2022-06-14 16:24:32+09,33
2022-06-14 16:29:32+09,33.9375
2022-06-14 16:34:32+09,35.6875
2022-06-14 16:39:32+09,33.8125
2022-06-14 16:44:32+09,33.375
2022-06-14 16:49:32+09,34.25
2022-06-14 16:54:32+09,33.75
2022-06-14 16:59:32+09,33.8125
2022-06-14 17:04:32+09,34.1875
2022-06-14 17:09:32+09,34.25
2022-06-14 17:14:32+09,34.4375
2022-06-14 17:19:32+09,33.125
2022-06-14 17:24:32+09,34
2022-06-14 17:29:32+09,34.125
2022-06-14 17:34:32+09,34.375
2022-06-14 17:39:32+09,34.4375
2022-06-14 17:44:32+09,34.5
2022-06-14 17:49:32+09,34.0625
2022-06-14 17:54:32+09,33.4375
2022-06-14 17:59:32+09,33.9375
2022-06-14 18:04:32+09,34.1875
2022-06-14 18:09:32+09,34.375
2022-06-14 18:14:32+09,34.25
2022-06-14 18:19:32+09,33.875
2022-06-14 18:24:32+09,33.25
2022-06-14 18:29:32+09,32.5625
2022-06-14 18:34:32+09,32.25
2022-06-14 18:39:32+09,32.1875
2022-06-14 18:44:32+09,32.9375
2022-06-14 18:49:32+09,32.625
2022-06-14 18:54:32+09,32.5
2022-06-14 18:59:32+09,32.75
2022-06-14 19:04:32+09,31.4375
2022-06-14 19:09:32+09,31.1875
2022-06-14 19:14:32+09,30
2022-06-14 19:19:32+09,31.5
2022-06-14 19:24:32+09,30.9375
2022-06-14 19:29:32+09,30.9375
2022-06-14 19:34:32+09,31.8125
2022-06-14 19:39:32+09,31.6875
2022-06-14 19:44:32+09,29.625
2022-06-14 19:49:32+09,29.1875
2022-06-14 19:54:32+09,28.625
2022-06-14 19:59:32+09,28.8125
2022-06-14 20:04:32+09,29.3125
2022-06-14 20:09:32+09,30.1875
2022-06-14 20:14:32+09,30.5
2022-06-14 20:19:32+09,29.8125
2022-06-14 20:24:32+09,30.1875
2022-06-14 20:29:32+09,30.5
2022-06-14 20:34:32+09,31.25
2022-06-14 20:39:32+09,30.5625
2022-06-14 20:44:32+09,30.6875
2022-06-14 20:49:32+09,30.4375
2022-06-14 20:54:32+09,30.375
2022-06-14 20:59:32+09,30.4375
2022-06-14 21:04:32+09,30
2022-06-14 21:09:32+09,30.6875
2022-06-14 21:14:32+09,30.5625
2022-06-14 21:19:32+09,29.8125
2022-06-14 21:24:32+09,31.125
2022-06-14 21:29:32+09,31.9375
2022-06-14 21:34:32+09,32.625
2022-06-14 21:39:32+09,33
2022-06-14 21:44:32+09,33.5
2022-06-14 21:49:32+09,32
2022-06-14 21:54:32+09,33.25
2022-06-14 21:59:32+09,33.5
2022-06-14 22:04:32+09,33.9375
2022-06-14 22:09:32+09,33.875
2022-06-14 22:14:32+09,33.875
2022-06-14 22:19:32+09,33.875
2022-06-14 22:24:32+09,34
2022-06-14 22:29:32+09,33.75
2022-06-14 22:34:32+09,33.75
2022-06-14 22:39:32+09,33.8125
2022-06-14 22:44:32+09,33.375
2022-06-14 22:49:32+09,33.625
2022-06-14 22:54:32+09,33.3125
2022-06-14 22:59:32+09,32.25
2022-06-14 23:04:32+09,32.75
2022-06-14 23:09:32+09,32.0625
2022-06-14 23:14:32+09,32.875
2022-06-14 23:19:32+09,33.5625
2022-06-14 23:24:32+09,32.4375
2022-06-14 23:29:32+09,32.75
2022-06-14 23:34:32+09,32.6875
2022-06-14 23:39:32+09,32.125
2022-06-14 23:44:32+09,31.875
2022-06-14 23:49:32+09,32.5625
2022-06-14 23:54:32+09,33.75
2022-06-14 23:59:32+09,32.9375
2022-06-15 00:04:32+09,32.6875
2022-06-15 00:09:32+09,33.25
2022-06-15 00:14:32+09,32.5625
2022-06-15 00:19:32+09,32.3125
2022-06-15 00:24:32+09,33.25
2022-06-15 00:29:32+09,33.0625
2022-06-15 00:34:32+09,33.375
2022-06-15 00:39:32+09,32.875
2022-06-15 00:44:32+09,33.1875
2022-06-15 00:49:32+09,33.4375
2022-06-15 00:54:32+09,33.25
2022-06-15 00:59:32+09,32.6875
2022-06-15 01:04:32+09,32.3125
2022-06-15 01:09:32+09,32.625
2022-06-15 01:14:32+09,31.5
2022-06-15 01:19:32+09,32.625
2022-06-15 01:24:32+09,33.25
2022-06-15 01:29:32+09,33.375
2022-06-15 01:34:32+09,33.6875
2022-06-15 01:39:32+09,34
2022-06-15 01:44:32+09,33
2022-06-15 01:49:32+09,32.5625
2022-06-15 01:54:32+09,33
2022-06-15 01:59:32+09,33.125
2022-06-15 02:04:32+09,33.3125
2022-06-15 02:09:32+09,32
2022-06-15 02:14:32+09,35.0625
2022-06-15 02:19:32+09,35.8125
2022-06-15 02:24:32+09,38.125
2022-06-15 02:29:32+09,34.625
2022-06-15 02:34:32+09,33.1875
2022-06-15 02:39:32+09,33.375
2022-06-15 02:44:32+09,32.75
2022-06-15 02:49:32+09,33
2022-06-15 02:54:32+09,32.1875
2022-06-15 02:59:32+09,32.75
2022-06-15 03:04:32+09,33.9375
2022-06-15 03:09:32+09,34.375
2022-06-15 03:14:32+09,34.875
2022-06-15 03:19:32+09,34.875
2022-06-15 03:24:32+09,34.25
2022-06-15 03:29:34+09,34.9375
2022-06-15 03:34:34+09,34.6875
2022-06-15 03:39:34+09,35.125
2022-06-15 03:44:34+09,35.25
2022-06-15 03:49:34+09,35.25
2022-06-15 03:54:34+09,35.0625
2022-06-15 03:59:34+09,32.6875
2022-06-15 04:04:34+09,32.3125
2022-06-15 04:09:34+09,32.1875
2022-06-15 04:14:34+09,32
2022-06-15 04:19:34+09,31.9375
2022-06-15 04:24:34+09,32.1875
2022-06-15 04:29:34+09,32.0625
2022-06-15 04:34:34+09,32.5
2022-06-15 04:39:34+09,32.0625
2022-06-15 04:44:34+09,32.125
2022-06-15 04:49:34+09,31.6875
2022-06-15 04:54:34+09,31.3125
2022-06-15 04:59:34+09,31.75
2022-06-15 05:04:34+09,31.75
2022-06-15 05:09:34+09,32.125
2022-06-15 05:14:34+09,31.5625
2022-06-15 05:19:34+09,31.4375
2022-06-15 05:24:34+09,31.3125
2022-06-15 05:29:34+09,31.3125
2022-06-15 05:34:34+09,31.625
2022-06-15 05:39:34+09,31.3125
2022-06-15 05:44:34+09,31.25
2022-06-15 05:49:34+09,31.25
2022-06-15 05:54:34+09,31.25
2022-06-15 05:59:34+09,31.3125
2022-06-15 06:04:34+09,31.4375
2022-06-15 06:09:34+09,32.125
2022-06-15 06:14:34+09,31.75
2022-06-15 06:19:34+09,31.1875
2022-06-15 06:24:34+09,31.75
2022-06-15 06:29:34+09,31.5
2022-06-15 06:34:34+09,31.75
2022-06-15 06:39:34+09,31.75
2022-06-15 06:44:34+09,32.1875
2022-06-15 06:49:34+09,33.375
2022-06-15 06:54:34+09,32.4375
2022-06-15 06:59:34+09,32
2022-06-15 07:04:34+09,33
2022-06-15 07:09:34+09,33.5
2022-06-15 07:14:34+09,33.6875
2022-06-15 07:19:34+09,33.6875
2022-06-15 07:24:34+09,34
2022-06-15 07:29:34+09,34.5625
2022-06-15 07:34:34+09,34.875
2022-06-15 07:39:34+09,35
2022-06-15 07:44:34+09,34.8125
2022-06-15 07:49:34+09,34.5
2022-06-15 07:54:34+09,34.75
2022-06-15 07:59:34+09,34.875
2022-06-15 08:04:34+09,34.9375
2022-06-15 08:09:34+09,34.9375
2022-06-15 08:14:34+09,33.5
2022-06-15 08:19:34+09,34.3125
2022-06-15 08:24:34+09,34.4375
2022-06-15 08:29:34+09,34.625
2022-06-15 08:34:34+09,34.9375
2022-06-15 08:39:34+09,34.875
2022-06-15 08:44:34+09,34.875
2022-06-15 08:49:34+09,34.625
2022-06-15 08:54:34+09,33.5625
2022-06-15 08:59:34+09,32.6875
2022-06-15 09:04:34+09,33.625
2022-06-15 09:09:34+09,33.5625
2022-06-15 09:14:34+09,33
2022-06-15 09:19:34+09,32.9375
2022-06-15 09:24:34+09,33.625
2022-06-15 09:29:34+09,34.375
2022-06-15 09:34:34+09,34.375
2022-06-15 09:39:34+09,34.6875
2022-06-15 09:44:34+09,34.9375
2022-06-15 09:49:34+09,35.0625
2022-06-15 09:54:34+09,34.75
2022-06-15 09:59:34+09,34.25
2022-06-15 10:04:34+09,34.5625
2022-06-15 10:09:34+09,33.125
2022-06-15 10:14:34+09,32.25
2022-06-15 10:19:34+09,33.125
2022-06-15 10:24:34+09,33.6875
2022-06-15 10:29:34+09,34.0625
2022-06-15 10:34:34+09,34.5
2022-06-15 10:39:34+09,34.875
2022-06-15 10:44:34+09,35.125
2022-06-15 10:49:34+09,35.1875
2022-06-15 10:54:34+09,35.1875
2022-06-15 10:59:34+09,35.25
2022-06-15 11:04:34+09,35.5625
2022-06-15 11:09:34+09,35.4375
2022-06-15 11:14:34+09,35.5625
2022-06-15 11:19:34+09,35.6875
2022-06-15 11:24:34+09,35.8125
2022-06-15 11:29:34+09,35.9375
2022-06-15 11:34:34+09,36
2022-06-15 11:39:34+09,36
2022-06-15 11:44:34+09,36.1875
2022-06-15 11:49:37+09,35.125
2022-06-15 11:54:37+09,32.4375
2022-06-15 11:59:37+09,32.5625
2022-06-15 12:04:37+09,33.9375
2022-06-15 12:09:37+09,34.625
2022-06-15 12:14:37+09,34.9375
2022-06-15 12:19:37+09,35
2022-06-15 12:24:37+09,35.125
2022-06-15 12:29:37+09,35.1875
2022-06-15 12:34:37+09,35.1875
2022-06-15 12:39:37+09,35.1875
2022-06-15 12:44:37+09,34.75
2022-06-15 12:49:37+09,33.75
2022-06-15 12:54:37+09,34.5
2022-06-15 12:59:37+09,33.8125
2022-06-15 13:04:37+09,34.5625
2022-06-15 13:09:37+09,34.625
2022-06-15 13:14:37+09,35.0625
2022-06-15 13:19:37+09,35.125
2022-06-15 13:24:37+09,35.125
2022-06-15 13:29:37+09,35.125
2022-06-15 13:34:37+09,35.25
2022-06-15 13:39:37+09,35.3125
2022-06-15 13:44:37+09,35.4375
2022-06-15 13:49:37+09,35.125
2022-06-15 13:54:37+09,34.8125
2022-06-15 13:59:37+09,35
2022-06-15 14:04:37+09,35.125
2022-06-15 14:09:37+09,34.8125
2022-06-15 14:14:37+09,33.875
2022-06-15 14:19:37+09,34.125
2022-06-15 14:24:37+09,34.125
2022-06-15 14:29:37+09,33.25
2022-06-15 14:34:37+09,33.8125
2022-06-15 14:39:37+09,33.8125
2022-06-15 14:44:37+09,34.3125
2022-06-15 14:49:37+09,34.4375
2022-06-15 14:54:37+09,33.6875
2022-06-15 14:59:37+09,34.0625
2022-06-15 15:04:37+09,33.3125
2022-06-15 15:09:37+09,33.8125
2022-06-15 15:14:37+09,33.125
2022-06-15 15:19:37+09,33.0625
2022-06-15 15:24:37+09,33.9375
2022-06-15 15:29:37+09,33.875
2022-06-15 15:34:37+09,33.6875
2022-06-15 15:39:37+09,34
2022-06-15 15:44:37+09,34.0625
2022-06-15 15:49:37+09,33.9375
2022-06-15 15:54:37+09,33.6875
2022-06-15 15:59:37+09,33.625
2022-06-15 16:04:37+09,34.3125
2022-06-15 16:09:37+09,34
2022-06-15 16:14:37+09,33.625
2022-06-15 16:19:37+09,33.3125
2022-06-15 16:24:37+09,33.375
2022-06-15 16:29:37+09,33.375
2022-06-15 16:34:37+09,33.1875
2022-06-15 16:39:37+09,33.8125
2022-06-15 16:44:37+09,33.1875
2022-06-15 16:49:37+09,32.9375
2022-06-15 16:54:37+09,33.5
2022-06-15 16:59:37+09,33.4375
2022-06-15 17:04:37+09,33.3125
2022-06-15 17:09:37+09,33.75
2022-06-15 17:14:37+09,33.6875
2022-06-15 17:19:37+09,33.375
2022-06-15 17:24:37+09,33.4375
2022-06-15 17:29:37+09,34.125
2022-06-15 17:34:37+09,34.4375
2022-06-15 17:39:37+09,34.4375
2022-06-15 17:44:37+09,33.75
2022-06-15 17:49:37+09,33.9375
2022-06-15 17:54:37+09,33.6875
2022-06-15 17:59:37+09,34.125
2022-06-15 18:04:37+09,34.1875
2022-06-15 18:09:37+09,33.875
2022-06-15 18:14:37+09,34.25
2022-06-15 18:19:37+09,34.5
2022-06-15 18:24:37+09,34.5625
2022-06-15 18:29:37+09,34.125
2022-06-15 18:34:37+09,34.375
2022-06-15 18:39:37+09,34.5
2022-06-15 18:44:37+09,34.5
2022-06-15 18:49:37+09,34.625
2022-06-15 18:54:37+09,34.5625
2022-06-15 18:59:37+09,34
2022-06-15 19:04:37+09,34
2022-06-15 19:09:37+09,34.3125
2022-06-15 19:14:37+09,34.5
2022-06-15 19:19:37+09,34.1875
2022-06-15 19:24:37+09,32.8125
2022-06-15 19:29:37+09,33.25
2022-06-15 19:34:37+09,33.375
2022-06-15 19:39:37+09,33.625
2022-06-15 19:44:37+09,33.875
2022-06-15 19:49:37+09,33.6875
2022-06-15 19:54:37+09,34
2022-06-15 19:59:37+09,33.875
2022-06-15 20:04:37+09,33.9375
2022-06-15 20:09:37+09,33.875
2022-06-15 20:14:37+09,33.875
2022-06-15 20:19:37+09,33.875
2022-06-15 20:24:37+09,33.875
2022-06-15 20:29:37+09,36.875
2022-06-15 20:34:37+09,36.875
2022-06-15 20:39:37+09,40.9375
2022-06-15 20:44:37+09,40.9375
2022-06-15 20:49:37+09,32.125
2022-06-15 20:54:37+09,34.5
2022-06-15 20:59:37+09,40.9375
2022-06-15 21:04:37+09,40.9375
2022-06-15 21:09:37+09,33.6875
2022-06-15 21:14:37+09,35.1875
2022-06-15 21:19:37+09,32.625
2022-06-15 21:24:37+09,33.75
2022-06-15 21:29:37+09,32.375
2022-06-15 21:34:37+09,32.625
2022-06-15 21:39:37+09,32.8125
2022-06-15 21:44:37+09,32.8125
2022-06-15 21:49:37+09,32.1875
2022-06-15 21:54:37+09,30
2022-06-15 21:59:37+09,30.625
2022-06-15 22:04:37+09,31.5625
2022-06-15 22:09:37+09,31.5625
2022-06-15 22:14:37+09,31.5
2022-06-15 22:19:37+09,32.0625
2022-06-15 22:24:37+09,32.5
2022-06-15 22:29:37+09,32.25
2022-06-15 22:34:37+09,32.5625
2022-06-15 22:39:37+09,33.1875
2022-06-15 22:44:37+09,33.375
2022-06-15 22:49:37+09,33.4375
2022-06-15 22:54:37+09,33.375
2022-06-15 22:59:37+09,33.4375
2022-06-15 23:04:37+09,33.4375
2022-06-15 23:09:37+09,33.375
2022-06-15 23:14:37+09,33.375
2022-06-15 23:19:37+09,32.5625
2022-06-15 23:24:37+09,32
2022-06-15 23:29:37+09,31.6875
2022-06-15 23:34:37+09,31.875
2022-06-15 23:39:37+09,32.375
2022-06-15 23:44:37+09,32.375
2022-06-15 23:49:37+09,32.625
2022-06-15 23:54:37+09,32.6875
2022-06-15 23:59:37+09,33.375
2022-06-16 00:04:37+09,33.4375
2022-06-16 00:09:37+09,32.6875
2022-06-16 00:14:37+09,32.9375
2022-06-16 00:19:37+09,32.4375
2022-06-16 00:24:37+09,32.875
2022-06-16 00:29:37+09,33.3125
2022-06-16 00:34:37+09,33.375
2022-06-16 00:39:37+09,33.1875
2022-06-16 00:44:37+09,33.5
2022-06-16 00:49:37+09,32.5625
2022-06-16 00:54:37+09,32.3125
2022-06-16 00:59:37+09,33.0625
2022-06-16 01:04:37+09,32.9375
2022-06-16 01:09:37+09,32.375
2022-06-16 01:14:37+09,33.1875
2022-06-16 01:19:37+09,33.125
2022-06-16 01:24:37+09,32.6875
2022-06-16 01:29:37+09,32.6875
2022-06-16 01:34:37+09,31.6875
2022-06-16 01:39:37+09,32.375
2022-06-16 01:44:37+09,33.375
2022-06-16 01:49:37+09,33.75
2022-06-16 01:54:37+09,34.1875
2022-06-16 01:59:37+09,34.25
2022-06-16 02:04:37+09,34.6875
2022-06-16 02:09:37+09,34.875
2022-06-16 02:14:37+09,35
2022-06-16 02:19:37+09,35.1875
2022-06-16 02:24:37+09,35.3125
2022-06-16 02:29:37+09,35.4375
2022-06-16 02:34:37+09,35.5
2022-06-16 02:39:37+09,35.5625
2022-06-16 02:44:37+09,35.625
2022-06-16 02:49:37+09,35.6875
2022-06-16 02:54:37+09,35.0625
2022-06-16 02:59:37+09,34.4375
2022-06-16 03:04:37+09,34.1875
2022-06-16 03:09:37+09,34.75
2022-06-16 03:14:37+09,32.625
2022-06-16 03:19:37+09,32.3125
2022-06-16 03:24:37+09,32.0625
2022-06-16 03:29:37+09,33.8125
2022-06-16 03:34:37+09,33.75
2022-06-16 03:39:37+09,32.25
2022-06-16 03:44:37+09,32.1875
2022-06-16 03:49:37+09,33.8125
2022-06-16 03:54:37+09,34.5
2022-06-16 03:59:37+09,34.8125
2022-06-16 04:04:37+09,35.0625
2022-06-16 04:09:37+09,35.1875
2022-06-16 04:14:37+09,35.3125
2022-06-16 04:19:37+09,35.4375
2022-06-16 04:24:37+09,35.5
2022-06-16 04:29:37+09,33.3125
2022-06-16 04:34:37+09,33.9375
2022-06-16 04:39:37+09,34.0625
2022-06-16 04:44:37+09,34.0625
2022-06-16 04:49:37+09,33.875
2022-06-16 04:54:37+09,33.75
2022-06-16 04:59:37+09,34.3125
2022-06-16 05:04:37+09,34.5
2022-06-16 05:09:37+09,34.6875
2022-06-16 05:14:37+09,34.8125
2022-06-16 05:19:37+09,34.875
2022-06-16 05:24:37+09,34.875
2022-06-16 05:29:37+09,34.6875
2022-06-16 05:34:37+09,34.6875
2022-06-16 05:39:37+09,35.0625
2022-06-16 05:44:37+09,35.25
2022-06-16 05:49:37+09,35
2022-06-16 05:54:37+09,34.1875
2022-06-16 05:59:37+09,34.4375
2022-06-16 06:04:37+09,34.625
2022-06-16 06:09:37+09,34.75
2022-06-16 06:14:37+09,34.375
2022-06-16 06:19:37+09,34.375
2022-06-16 06:24:37+09,33.625
2022-06-16 06:29:37+09,32.8125
2022-06-16 06:34:37+09,34.25
2022-06-16 06:39:37+09,34.5
2022-06-16 06:44:37+09,34.25
2022-06-16 06:49:37+09,34.75
2022-06-16 06:54:37+09,34.8125
2022-06-16 06:59:37+09,34.8125
2022-06-16 07:04:37+09,34.75
2022-06-16 07:09:37+09,34.25
2022-06-16 07:14:37+09,34.1875
2022-06-16 07:19:37+09,34.6875
2022-06-16 07:24:37+09,35
2022-06-16 07:29:37+09,35.1875
2022-06-16 07:34:37+09,35.1875
2022-06-16 07:39:37+09,35.75
2022-06-16 07:44:37+09,34.3125
2022-06-16 07:49:37+09,34.375
2022-06-16 07:54:37+09,33.6875
2022-06-16 07:59:37+09,33.8125
2022-06-16 08:04:37+09,33.1875
2022-06-16 08:09:37+09,34.5
2022-06-16 08:14:37+09,34.8125
2022-06-16 08:19:37+09,35.125
2022-06-16 08:24:37+09,35.3125
2022-06-16 08:29:37+09,35.4375
2022-06-16 08:34:37+09,35.5
2022-06-16 08:39:37+09,35.5
2022-06-16 08:44:37+09,35.625
2022-06-16 08:49:37+09,35.75
2022-06-16 08:54:37+09,35.75
2022-06-16 08:59:37+09,35.8125
2022-06-16 09:04:37+09,35.8125
2022-06-16 09:09:37+09,35.875
2022-06-16 09:14:37+09,36
2022-06-16 09:19:37+09,35.875
2022-06-16 09:24:37+09,34.0625
2022-06-16 09:29:37+09,34.375
2022-06-16 09:34:37+09,34
2022-06-16 09:39:37+09,33.125
2022-06-16 09:44:37+09,32.4375
2022-06-16 09:49:37+09,32.4375
2022-06-16 09:54:37+09,32.375
2022-06-16 09:59:37+09,33.375
2022-06-16 10:04:37+09,33.6875
2022-06-16 10:09:37+09,34
2022-06-16 10:14:37+09,34
2022-06-16 10:19:37+09,33.625
2022-06-16 10:24:37+09,33
2022-06-16 10:29:37+09,33.125
2022-06-16 10:34:37+09,34.4375
2022-06-16 10:39:37+09,34.1875
2022-06-16 10:44:37+09,33.625
2022-06-16 10:49:37+09,34.3125
2022-06-16 10:54:37+09,34.5
2022-06-16 10:59:37+09,34.4375
2022-06-16 11:04:37+09,34.125
2022-06-16 11:09:37+09,34.1875
2022-06-16 11:14:37+09,34.25
2022-06-16 11:19:37+09,34
2022-06-16 11:24:37+09,34.0625
2022-06-16 11:29:37+09,34
2022-06-16 11:34:37+09,33.6875
2022-06-16 11:39:37+09,34
2022-06-16 11:44:37+09,34.3125
2022-06-16 11:49:37+09,33.6875
2022-06-16 11:54:37+09,33.8125
2022-06-16 11:59:37+09,33.6875
2022-06-16 12:04:37+09,34.25
2022-06-16 12:09:37+09,33.625
2022-06-16 12:14:37+09,34.375
2022-06-16 12:19:37+09,34.5
2022-06-16 12:24:37+09,34.6875
2022-06-16 12:29:37+09,34.8125
2022-06-16 12:34:37+09,35
2022-06-16 12:39:37+09,35
2022-06-16 12:44:37+09,34.6875
2022-06-16 12:49:37+09,34.125
2022-06-16 12:54:37+09,34.375
2022-06-16 12:59:37+09,34.5
2022-06-16 13:04:37+09,34.1875
2022-06-16 13:09:37+09,34.5625
2022-06-16 13:14:37+09,34.25
2022-06-16 13:19:37+09,34.0625
2022-06-16 13:24:37+09,34.375
2022-06-16 13:29:37+09,34.25
2022-06-16 13:34:37+09,34.5625
2022-06-16 13:39:37+09,33.875
2022-06-16 13:44:37+09,35.1875
2022-06-16 13:49:37+09,35.1875
2022-06-16 13:54:37+09,34.5625
2022-06-16 13:59:37+09,34.875
2022-06-16 14:04:37+09,34.875
2022-06-16 14:09:37+09,34.8125
2022-06-16 14:14:37+09,34.75
2022-06-16 14:19:37+09,34.875
2022-06-16 14:24:37+09,34.6875
2022-06-16 14:29:37+09,34.8125
2022-06-16 14:34:37+09,34.5
2022-06-16 14:39:37+09,34.9375
2022-06-16 14:44:37+09,34.875
2022-06-16 14:49:37+09,35
2022-06-16 14:54:37+09,35.0625
2022-06-16 14:59:37+09,35.25
2022-06-16 15:04:37+09,34.3125
2022-06-16 15:09:37+09,34.4375
2022-06-16 15:14:37+09,34.1875
2022-06-16 15:19:37+09,34.625
2022-06-16 15:24:39+09,34.5625
2022-06-16 15:29:39+09,33.5625
2022-06-16 15:34:39+09,33.1875
2022-06-16 15:39:39+09,33.625
2022-06-16 15:44:39+09,33.5
2022-06-16 15:49:39+09,33.4375
2022-06-16 15:54:39+09,33.8125
2022-06-16 15:59:39+09,33.9375
2022-06-16 16:04:39+09,33.9375
2022-06-16 16:09:39+09,33.8125
2022-06-16 16:14:39+09,33.5
2022-06-16 16:19:39+09,33.5625
2022-06-16 16:24:39+09,33.8125
